image,cleaned_caption
3335375223_b4da8df523.jpg,man yellow hiviz jacket standing beside orange sign
3335375223_b4da8df523.jpg,security guard points sign
3335375223_b4da8df523.jpg,security guard standing beside bright orange advertisement
3335501468_628655d608.jpg,bird flapping wings water
3335501468_628655d608.jpg,brown duck green head flaps wings water
3335501468_628655d608.jpg,green headed mallard duck flapping wings water
3335501468_628655d608.jpg,duck flapping wings
3335501468_628655d608.jpg,mallard duck swimming water
3335547029_74d620fa6c.jpg,girl black blue wetsuit surfing
3335547029_74d620fa6c.jpg,woman blue black wetsuit water boarding
3335547029_74d620fa6c.jpg,woman surfer white surfboard riding large wave
3335547029_74d620fa6c.jpg,woman wearing black blue striped suit surfing wave
3335547029_74d620fa6c.jpg,young woman waterskiing
3335692531_dd4a995f91.jpg,brown dog two black dogs threeway tug red object outdoors
3335692531_dd4a995f91.jpg,three dogs tugging toy stand behind house
3335692531_dd4a995f91.jpg,three large dogs one brown others black tussle red toy grass outside building
3335692531_dd4a995f91.jpg,two black dogs brown dog tugging red object mouths
3335692531_dd4a995f91.jpg,two black dogs tugging red toy brown dog mouth
3335773346_ac0d97efeb.jpg,grey haired wetsuit poised water
3335773346_ac0d97efeb.jpg,group surfers wetsuits trying catch wave
3335773346_ac0d97efeb.jpg,man running water alongside others
3335773346_ac0d97efeb.jpg,wave crashing group people wearing wetsuits goggles
3335773346_ac0d97efeb.jpg,swimmers getting ready race wearing black swimmers
3335885203_a3fe8e541f.jpg,female rugby player runs rugby ball match
3335885203_a3fe8e541f.jpg,group children wearing uniforms run along field one holding ball
3335885203_a3fe8e541f.jpg,children play football
3335885203_a3fe8e541f.jpg,young people engaged game
3335885203_a3fe8e541f.jpg,young people uniform playing rugby game
3335997221_254366c400.jpg,group dressedup people talking
3335997221_254366c400.jpg,group five young people dressed black dimlight room
3335997221_254366c400.jpg,total five people black clothes conversations plain white room
3335997221_254366c400.jpg,three men two women talking
3335997221_254366c400.jpg,two groups people dressed black clothes brown hair except one blonde woman hold separate conversations
3336065481_2c21e622c8.jpg,small girl yellow slides orange slide
3336065481_2c21e622c8.jpg,young girl dressed yellow sliding curvy red slide playground
3336065481_2c21e622c8.jpg,young girl orange slide
3336065481_2c21e622c8.jpg,young girl sliding orange slide
3336065481_2c21e622c8.jpg,little girl sliding orange playground slide
3336211088_4c294a870b.jpg,busy plaza several people conversations
3336211088_4c294a870b.jpg,crowd people stand talking business district
3336211088_4c294a870b.jpg,group people winter coats stand front large building
3336211088_4c294a870b.jpg,small group people chatting city plaza
3336211088_4c294a870b.jpg,street scene people many ages backgrounds
3336361161_c06cdd160e.jpg,dog eats peanut butter jar
3336361161_c06cdd160e.jpg,dog eating peanut butter jar
3336361161_c06cdd160e.jpg,dog licks peanut butter jar
3336361161_c06cdd160e.jpg,small white tan dog licking peanut butter
3336361161_c06cdd160e.jpg,dog licking inside peanut butter jar
3336374196_f6eaca542f.jpg,boy skateboard trick outdoors
3336374196_f6eaca542f.jpg,man wearing red shirt hat brown pants skateboard going ramp
3336374196_f6eaca542f.jpg,skateboarder performing jump slope
3336374196_f6eaca542f.jpg,skateboarder jumps highway guard rail
3336374196_f6eaca542f.jpg,skateboarder jumping fence
3336682980_1082a66878.jpg,woman shows newborn baby young boy girl
3336682980_1082a66878.jpg,woman holding baby two children around
3336682980_1082a66878.jpg,two children adult admire newborn baby held adult
3336682980_1082a66878.jpg,two women little boy baby
3336682980_1082a66878.jpg,woman holding baby young girl boy look
3336759846_5220e27deb.jpg,group people posing picture
3336759846_5220e27deb.jpg,man flirts woman white tank top
3336759846_5220e27deb.jpg,woman shorts white top taking picture digital camera young man watches
3336759846_5220e27deb.jpg,pleople party backs camera
3336759846_5220e27deb.jpg,man woman talking outside night
3336808362_c17837afd8.jpg,man another person shadow watch street parade night
3336808362_c17837afd8.jpg,man sits distance men shirtless wearing kilts
3336808362_c17837afd8.jpg,man watching something people
3336808362_c17837afd8.jpg,man standing sidelines looking people holding blue signs
3336808362_c17837afd8.jpg,two people watching crowd front
3336831820_5c5df4b033.jpg,group people looking photographs wall speaking
3336831820_5c5df4b033.jpg,group people art show photographs
3336831820_5c5df4b033.jpg,group people talking another group looking photographs taped wall
3336831820_5c5df4b033.jpg,people gathered around photographs wall
3336831820_5c5df4b033.jpg,several people standing front white wall pictures
3337046794_296bd2c7e0.jpg,black brown dog digging snow
3337046794_296bd2c7e0.jpg,black dog digging snow
3337046794_296bd2c7e0.jpg,black dog digging snow
3337046794_296bd2c7e0.jpg,dog rubbing face snow
3337046794_296bd2c7e0.jpg,large black dog rubs face snow
3337332770_5eda5cceb7.jpg,dogs play snow hind legs
3337332770_5eda5cceb7.jpg,two dogs jump snow
3337332770_5eda5cceb7.jpg,two dogs play appear hugging snow
3337332770_5eda5cceb7.jpg,two dogs playing snow
3337332770_5eda5cceb7.jpg,two dogs wrestle snow fencedin area
3337461409_e4e317853d.jpg,lambs grassy hill
3337461409_e4e317853d.jpg,three lambs one white one black one spotted
3337461409_e4e317853d.jpg,three lambs field
3337461409_e4e317853d.jpg,three young sheep walk along grassy hill
3337461409_e4e317853d.jpg,young sheep grass
3338217927_3c5cf3f7c6.jpg,black dog snow jumping ground catch stick
3338217927_3c5cf3f7c6.jpg,dog jumping frisbee snow
3338217927_3c5cf3f7c6.jpg,dog jumps catch toy snow
3338217927_3c5cf3f7c6.jpg,dog plays snow
3338217927_3c5cf3f7c6.jpg,black dog jumping air catch toy snow
3338291921_fe7ae0c8f8.jpg,brown dog snow something hot pink mouth
3338291921_fe7ae0c8f8.jpg,brown dog snow holding pink hat
3338291921_fe7ae0c8f8.jpg,brown dog holding pink shirt snow
3338291921_fe7ae0c8f8.jpg,dog carrying something pink mouth walking snow
3338291921_fe7ae0c8f8.jpg,dog something pink mouth looking forward
3338474677_7376e426c2.jpg,bald man tank top riding bike city
3338474677_7376e426c2.jpg,man bicycle sits stop light headphones
3338474677_7376e426c2.jpg,man riding blue bicycle main road stops stoplight
3338474677_7376e426c2.jpg,man sunglasses headphones riding bike
3338474677_7376e426c2.jpg,man riding bike listening music
3338590946_f25b76cbc7.jpg,person pulled watercraft across gleaming water
3338590946_f25b76cbc7.jpg,person wakeboarding water
3338590946_f25b76cbc7.jpg,wakeboarder
3338590946_f25b76cbc7.jpg,man riding board calm waters silhouetted sunlight
3338590946_f25b76cbc7.jpg,man surfing night
3339105374_cc41e0b7d7.jpg,woman red coat man white black coat black dog snow
3339105374_cc41e0b7d7.jpg,two people dog snow
3339105374_cc41e0b7d7.jpg,two people interacting dog bitten object one holding
3339105374_cc41e0b7d7.jpg,two people walking snowy hill dog
3339105374_cc41e0b7d7.jpg,two people playing snowy hill
3339140382_2e49bc324a.jpg,three person sky dive team air performing stunt
3339140382_2e49bc324a.jpg,three people wearing parachutes freefalling together sky
3339140382_2e49bc324a.jpg,three skydivers formation clouds
3339140382_2e49bc324a.jpg,trio skydivers holding hands sky
3339140382_2e49bc324a.jpg,two people parachuting white clouds
3339263085_6db9fd0981.jpg,brown dog wades water walks toward rock
3339263085_6db9fd0981.jpg,dog waded shallow water reach rock outcropping
3339263085_6db9fd0981.jpg,light brown dog splashing water paw
3339263085_6db9fd0981.jpg,small brown dog ready exit water swim
3339263085_6db9fd0981.jpg,yellow dog shallow water
3339319023_5dcc3ef81a.jpg,baseball player swings baseball
3339319023_5dcc3ef81a.jpg,batter prepares swing ball
3339319023_5dcc3ef81a.jpg,ballplayers blue white uniforms field playing baseball
3339319023_5dcc3ef81a.jpg,catcher crouches behind baseball hitter
3339319023_5dcc3ef81a.jpg,man dark blue jersey holding bat catcher holding mitt
3339558806_b4afdc8394.jpg,lady sits porch swing yard girl sits ground
3339558806_b4afdc8394.jpg,woman child sit bench yard covered fallen leaves
3339558806_b4afdc8394.jpg,woman red shirt bandanna girl blue shirt sitting large swing front house
3339558806_b4afdc8394.jpg,mother child personal moment yard
3339558806_b4afdc8394.jpg,womand girl sitting wooden swing
3339586622_a7676b30e1.jpg,woman purple purple bike wearing blue red helmet
3339586622_a7676b30e1.jpg,woman wearing helmet rides bike steep incline
3339586622_a7676b30e1.jpg,woman wearing purple purple bike trick ramp
3339586622_a7676b30e1.jpg,helmeted girl perches bike
3339586622_a7676b30e1.jpg,woman performing trick ramp bicycle
333973142_abcd151002.jpg,black dog carries tree branch woods
333973142_abcd151002.jpg,black dog holding small branch
333973142_abcd151002.jpg,brown black dog carries precariously long stick mouth wooded area
333973142_abcd151002.jpg,dog carries large stick
333973142_abcd151002.jpg,rottweiler carries long stick mouth woods
3339747039_1a8455c210.jpg,man sitting atop mountain looking green valley
3339747039_1a8455c210.jpg,man sits grassy area observes landscape
3339747039_1a8455c210.jpg,man sits cliff edge looking hills
3339747039_1a8455c210.jpg,man sits hill overlooking coutryside
3339747039_1a8455c210.jpg,man sits edge cliff overlooking deep valley
3339751521_7a8768be27.jpg,group people rest cliff overlooking scenic view
3339751521_7a8768be27.jpg,group traveling people relaxing top hill overlooking range
3339751521_7a8768be27.jpg,man three women backpacks sitting mountain
3339751521_7a8768be27.jpg,four people sitting top hill
3339751521_7a8768be27.jpg,four people relaxing grassy hill overlooking rocky valley
3339768802_8ab768558a.jpg,child tie dye shirt one white shirt climbing wall
3339768802_8ab768558a.jpg,child tyedyed shirt climbing rock wall another child
3339768802_8ab768558a.jpg,children take crack rock climbing
3339768802_8ab768558a.jpg,two children climbing rock climbing wall
3339768802_8ab768558a.jpg,two kids climb rock wall
3339916063_63b960ed46.jpg,boys wearing hats play soccer game
3339916063_63b960ed46.jpg,soccer competition two boys red one blue
3339916063_63b960ed46.jpg,two children playing soccer
3339916063_63b960ed46.jpg,two kids red jerseys playing soccer
3339916063_63b960ed46.jpg,two uniformed boys play soccer
3340575518_137ce2695f.jpg,people sitting bottom grassy hill
3340575518_137ce2695f.jpg,group people rest near hill cliff
3340575518_137ce2695f.jpg,group people sitting side huge grassy mountain
3340575518_137ce2695f.jpg,group people sitting top hillside
3340575518_137ce2695f.jpg,green hilly countryside people gathered sit
3340857141_85d97a7466.jpg,brown dog lowering head near smaller white dog outdoors
3340857141_85d97a7466.jpg,small white dog large brown dog
3340857141_85d97a7466.jpg,small large dog playing field
3340857141_85d97a7466.jpg,small dog teases large dog field
3340857141_85d97a7466.jpg,two dogs
3341077091_7ca0833373.jpg,boy airborne skateboard set rails industrial setting
3341077091_7ca0833373.jpg,boy skateboard jumping air along railway tracks
3341077091_7ca0833373.jpg,man skateboard trick railroad track
3341077091_7ca0833373.jpg,skateboarder kickflip along train tracks
3341077091_7ca0833373.jpg,skateboarder jump train tracks
3341084434_db5e7d1fdc.jpg,downhill slalom skier leaning turn
3341084434_db5e7d1fdc.jpg,person skiing snowy hill
3341084434_db5e7d1fdc.jpg,person wearing blue white red gear skiing steep slope
3341084434_db5e7d1fdc.jpg,skier making sharp turn slope
3341084434_db5e7d1fdc.jpg,skier sliding side attempts slalom
3341477531_4e37450f35.jpg,shirtless man skateboard trick
3341477531_4e37450f35.jpg,shirtless man rides skateboard
3341477531_4e37450f35.jpg,shirtless man skateboarding arms air
3341477531_4e37450f35.jpg,shirtless man skateboards ledge
3341477531_4e37450f35.jpg,skateboarder enjoys night skating skate park
3341489212_a879e1544a.jpg,young girl jumping water pool
3341489212_a879e1544a.jpg,young girl whips hair head public pool
3341489212_a879e1544a.jpg,girl swimming pool flinging hair back head
3341489212_a879e1544a.jpg,girl slinging water hair pool
3341489212_a879e1544a.jpg,little girl watermelon swimsuit emerges pool flips wet hair
3341782693_426bf7139b.jpg,man wearing gray swimsuit stands water amidst white waves
3341782693_426bf7139b.jpg,surfer stands crashing wave
3341782693_426bf7139b.jpg,surfer surfs
3341782693_426bf7139b.jpg,young man swimsuit water crashing behind
3341782693_426bf7139b.jpg,young man black shorts jumping ocean waves
3341961913_9a9b362f15.jpg,goal defending goal hockey game
3341961913_9a9b362f15.jpg,hockey goalie ready puck
3341961913_9a9b362f15.jpg,hockey player black white uniform guarding goal
3341961913_9a9b362f15.jpg,person guarding hockey goal
3341961913_9a9b362f15.jpg,ice hockey goal keeper dressed red strip
3342271377_446ffc34c0.jpg,group people dressed colorfully
3342271377_446ffc34c0.jpg,group people stand wearing bright colorful costumes
3342271377_446ffc34c0.jpg,four people standing front white building wearing colorful costumes
3342271377_446ffc34c0.jpg,people dressed colorful mardis gras outfits pose suggestively camera
3342271377_446ffc34c0.jpg,people colorful costumes masks
3342272425_804316cb3d.jpg,person green feathered costume bending front woman painted breasts
3342272425_804316cb3d.jpg,woman green costume standing front topless woman painted breasts
3342272425_804316cb3d.jpg,people costumes walking around street
3342272425_804316cb3d.jpg,two people dressed green red costumes outside sidewalk
3342272425_804316cb3d.jpg,two people lavish costumes standing street
3342309960_c694b2cce9.jpg,barechested man launches skateboard ramp
3342309960_c694b2cce9.jpg,skateboarder attempts trick shirt
3342309960_c694b2cce9.jpg,skateboarder trick handrail
3342309960_c694b2cce9.jpg,skateboarder grinds rail
3342309960_c694b2cce9.jpg,teen trick skateboard riding rail
3342487512_fd33971dea.jpg,person wearing protective gear snowboard air snow
3342487512_fd33971dea.jpg,snowboarder jump k snowboard
3342487512_fd33971dea.jpg,snowboarder attempting jump crafted ski run
3342487512_fd33971dea.jpg,snowboarder performing jump whilst riding pink snowboard
3342487512_fd33971dea.jpg,snowboarder makes jump trick pink blue black board
3342822192_082f932ef2.jpg,goalie blocks puck holding white hockey stick
3342822192_082f932ef2.jpg,hockey goalie crouches ice
3342822192_082f932ef2.jpg,hockey goalie game ice
3342822192_082f932ef2.jpg,hockey player tries block puck goal
3342822192_082f932ef2.jpg,hockey goalie knees looking
3342855466_44038a8aa3.jpg,bicycler tricks overpass
3342855466_44038a8aa3.jpg,bmx jumping drainage area
